"Date","Price","Open","High","Low","Change %"
"Nov 12, 1998","4.480","4.480","4.480","4.480","-0.60"
"Nov 11, 1998","4.507","4.507","4.507","4.507","0.04"
"Nov 10, 1998","4.505","4.505","4.505","4.505","-0.46"
"Nov 09, 1998","4.526","4.526","4.526","4.526","-0.22"
"Nov 06, 1998","4.536","4.536","4.536","4.536","0.76"
"Nov 05, 1998","4.502","4.502","4.502","4.502","-0.18"
"Nov 04, 1998","4.510","4.510","4.510","4.510","-0.11"
"Nov 03, 1998","4.515","4.515","4.515","4.515","-0.42"
"Nov 02, 1998","4.534","4.534","4.534","4.534","0.31"
"Oct 30, 1998","4.520","4.520","4.520","4.520","0.42"
"Oct 29, 1998","4.501","4.501","4.501","4.501","0.00"
"Oct 28, 1998","4.501","4.501","4.501","4.501","0.51"
"Oct 27, 1998","4.478","4.478","4.478","4.478","-1.15"
"Oct 26, 1998","4.530","4.530","4.530","4.530","1.14"
"Oct 23, 1998","4.479","4.479","4.479","4.479","0.16"
"Oct 22, 1998","4.472","4.472","4.472","4.472","-0.33"
"Oct 21, 1998","4.487","4.487","4.487","4.487","-0.11"
"Oct 20, 1998","4.492","4.492","4.492","4.492","0.29"
"Oct 19, 1998","4.479","4.479","4.479","4.479","-0.47"
"Oct 16, 1998","4.500","4.500","4.500","4.500","-1.19"
"Oct 15, 1998","4.554","4.554","4.554","4.554","-1.00"
"Oct 14, 1998","4.600","4.600","4.600","4.600","-1.44"
"Oct 13, 1998","4.667","4.667","4.667","4.667","-2.59"
"Oct 12, 1998","4.791","4.791","4.791","4.791","0.38"
"Oct 09, 1998","4.773","4.773","4.773","4.773","5.88"
"Oct 08, 1998","4.508","4.508","4.508","4.508","3.44"
"Oct 07, 1998","4.358","4.358","4.358","4.358","-0.18"
"Oct 06, 1998","4.366","4.366","4.366","4.366","-0.27"
"Oct 05, 1998","4.378","4.378","4.378","4.378","0.85"
"Oct 02, 1998","4.341","4.341","4.341","4.341","0.86"
"Oct 01, 1998","4.304","4.304","4.304","4.304","-1.60"
"Sep 30, 1998","4.374","4.374","4.374","4.374","-1.42"
"Sep 29, 1998","4.437","4.437","4.437","4.437","0.05"
"Sep 28, 1998","4.435","4.435","4.435","4.435","-0.02"
"Sep 25, 1998","4.436","4.436","4.436","4.436","0.16"
"Sep 24, 1998","4.429","4.429","4.429","4.429","-0.34"
"Sep 23, 1998","4.444","4.444","4.444","4.444","0.82"
"Sep 22, 1998","4.408","4.408","4.408","4.408","-0.14"
